TRIG,particles,simulation_id,composition,energy,particles_normalized
TRIG2,1,166,Photon,3.16E14,0.0
TRIG2,2,539,Proton,3.16E14,0.0006561679790026247
TRIG3,4,700,Photon,3.16E14,0.001968503937007874
TRIG2,5,132,Proton,3.16E15,0.0026246719160104987
TRIG2,2,84,Proton,1E15,0.0006561679790026247
TRIG1,5,952,Proton,1E15,0.0026246719160104987
TRIG3,8,496,Proton,1E15,0.004593175853018373
TRIG1,11,921,Iron,1E15,0.006561679790026247
TRIG1,2,417,Photon,1E15,0.0006561679790026247
TRIG3,11,634,Photon,3.16E14,0.006561679790026247
TRIG3,5,15,Carbon,3.16E15,0.0026246719160104987
TRIG1,22,37,Photon,1E15,0.013779527559055118
TRIG3,25,54,Nitrogen,3.16E15,0.015748031496062992
TRIG1,74,93,Proton,3.16E15,0.047900262467191604
TRIG2,45,156,Iron,3.16E15,0.028871391076115485
TRIG2,10,303,Proton,1E15,0.005905511811023622
TRIG1,14,217,Photon,1E15,0.00853018372703412
TRIG1,8,299,Carbon,1E15,0.004593175853018373
TRIG2,2,151,Nitrogen,3.16E14,0.0006561679790026247
TRIG1,4,198,Nitrogen,1E15,0.001968503937007874
TRIG3,9,876,Proton,1E15,0.005249343832020997
TRIG1,1,588,Proton,1E15,0.0
TRIG3,2,524,Photon,3.16E14,0.0006561679790026247
TRIG2,18,278,Photon,3.16E14,0.01115485564304462
TRIG1,28,846,Proton,3.16E14,0.017716535433070866
TRIG1,4,204,Proton,1E15,0.001968503937007874
TRIG2,271,266,Photon,3.16E15,0.17716535433070865
TRIG2,1,312,Oxygen,1E15,0.0
TRIG1,364,95,Photon,1E15,0.23818897637795275
TRIG1,40,959,Iron,1E15,0.025590551181102362
TRIG2,3,203,Oxygen,1E15,0.0013123359580052493
TRIG2,2,475,Photon,3.16E14,0.0006561679790026247
TRIG2,2,554,Photon,1E14,0.0006561679790026247
TRIG1,2,546,Iron,3.16E14,0.0006561679790026247
TRIG2,139,298,Photon,3.16E15,0.09055118110236221
TRIG2,10,228,Carbon,1E15,0.005905511811023622
TRIG1,72,219,Iron,3.16E15,0.04658792650918635
TRIG2,40,900,Photon,1E15,0.025590551181102362
TRIG3,1,394,Proton,1E14,0.0
TRIG3,2,177,Oxygen,1E15,0.0006561679790026247
TRIG2,60,14,Nitrogen,3.16E15,0.03871391076115485
TRIG2,104,124,Proton,3.16E15,0.06758530183727034
TRIG1,6,194,Iron,3.16E15,0.0032808398950131233
TRIG3,6,169,Carbon,1E15,0.0032808398950131233
TRIG3,15,707,Iron,1E15,0.009186351706036745
TRIG3,99,359,Proton,1E15,0.06430446194225722
TRIG3,76,554,Photon,1E15,0.049212598425196846
TRIG3,6,731,Proton,1E15,0.0032808398950131233
TRIG3,2,397,Proton,3.16E14,0.0006561679790026247
TRIG1,6,444,Proton,1E15,0.0032808398950131233
TRIG1,16,950,Proton,1E15,0.00984251968503937
TRIG2,7,24,Carbon,1E15,0.003937007874015748
TRIG3,6,16,Carbon,1E15,0.0032808398950131233
TRIG2,4,540,Iron,1E15,0.001968503937007874
TRIG3,16,171,Photon,3.16E14,0.00984251968503937
TRIG1,10,781,Photon,1E15,0.005905511811023622
TRIG1,2,328,Photon,3.16E14,0.0006561679790026247
TRIG1,2,221,Proton,3.16E14,0.0006561679790026247
TRIG2,3,551,Proton,1E14,0.0013123359580052493
TRIG1,3,84,Proton,3.16E14,0.0013123359580052493
TRIG2,6,372,Iron,1E15,0.0032808398950131233
TRIG1,1,457,Proton,1E15,0.0
TRIG3,1,201,Oxygen,3.16E14,0.0
TRIG3,10,83,Proton,1E14,0.005905511811023622
TRIG3,12,962,Proton,1E15,0.007217847769028871
TRIG2,6,116,Proton,1E15,0.0032808398950131233
TRIG1,17,109,Proton,1E15,0.010498687664041995
TRIG2,24,234,Iron,3.16E15,0.015091863517060367
TRIG2,1,697,Iron,1E15,0.0
TRIG1,4,58,Iron,1E15,0.001968503937007874
TRIG3,22,357,Proton,1E15,0.013779527559055118
TRIG2,1,316,Carbon,3.16E14,0.0
TRIG3,137,180,Photon,1E15,0.08923884514435695
TRIG3,36,605,Proton,1E15,0.022965879265091863
TRIG1,4,264,Nitrogen,1E15,0.001968503937007874
TRIG3,1,189,Iron,3.16E15,0.0
TRIG3,3,878,Photon,3.16E14,0.0013123359580052493
TRIG2,6,552,Photon,1E15,0.0032808398950131233
TRIG3,6,117,Oxygen,1E15,0.0032808398950131233
TRIG2,28,54,Oxygen,3.16E15,0.017716535433070866
TRIG2,1,36,Iron,1E14,0.0
TRIG2,11,976,Photon,3.16E14,0.006561679790026247
TRIG1,9,693,Photon,3.16E14,0.005249343832020997
TRIG2,365,114,Photon,3.16E15,0.23884514435695536
TRIG1,5,828,Proton,3.16E14,0.0026246719160104987
TRIG1,12,505,Proton,1E15,0.007217847769028871
TRIG1,231,87,Oxygen,3.16E15,0.15091863517060367
TRIG1,26,29,Iron,3.16E15,0.016404199475065617
TRIG3,9,506,Photon,1E15,0.005249343832020997
TRIG1,1,721,Photon,3.16E14,0.0
TRIG1,80,766,Photon,1E15,0.051837270341207345
TRIG1,12,528,Iron,1E15,0.007217847769028871
TRIG2,19,169,Photon,3.16E15,0.011811023622047244
TRIG1,13,184,Proton,1E15,0.007874015748031496
TRIG3,2,168,Proton,3.16E14,0.0006561679790026247
TRIG2,3,150,Photon,1E14,0.0013123359580052493
TRIG2,6,559,Photon,3.16E14,0.0032808398950131233
TRIG3,4,78,Proton,1E15,0.001968503937007874
TRIG3,6,288,Proton,3.16E15,0.0032808398950131233
TRIG1,12,31,Proton,1E14,0.007217847769028871
TRIG2,12,604,Photon,1E15,0.007217847769028871
TRIG2,1,602,Photon,1E15,0.0
TRIG1,24,184,Carbon,1E15,0.015091863517060367
TRIG1,3,413,Photon,1E15,0.0013123359580052493
TRIG1,205,302,Photon,3.16E15,0.13385826771653542
TRIG3,13,976,Photon,3.16E14,0.007874015748031496
TRIG2,17,71,Carbon,1E15,0.010498687664041995
TRIG1,182,57,Oxygen,3.16E15,0.11876640419947507
TRIG3,64,360,Photon,1E15,0.04133858267716535
TRIG1,1,39,Proton,3.16E14,0.0
TRIG2,1,294,Oxygen,1E15,0.0
TRIG1,156,14,Oxygen,3.16E15,0.10170603674540682
TRIG2,46,332,Proton,1E15,0.02952755905511811
TRIG1,44,79,Photon,1E14,0.02821522309711286
TRIG1,22,940,Proton,1E15,0.013779527559055118
TRIG2,26,52,Carbon,3.16E15,0.016404199475065617
TRIG1,10,46,Carbon,1E15,0.005905511811023622
TRIG1,2,37,Oxygen,3.16E15,0.0006561679790026247
TRIG2,23,141,Oxygen,1E15,0.014435695538057743
TRIG3,2,481,Proton,1E14,0.0006561679790026247
TRIG2,40,498,Photon,1E15,0.025590551181102362
TRIG2,1,546,Photon,1E14,0.0
TRIG1,60,579,Photon,1E15,0.03871391076115485
TRIG1,20,42,Photon,1E15,0.012467191601049869
TRIG1,4,266,Proton,3.16E14,0.001968503937007874
TRIG2,4,55,Iron,1E15,0.001968503937007874
TRIG3,1,544,Iron,3.16E14,0.0
TRIG3,4,205,Proton,1E15,0.001968503937007874
TRIG3,3,249,Oxygen,1E15,0.0013123359580052493
TRIG1,3,296,Iron,3.16E15,0.0013123359580052493
TRIG3,29,202,Proton,3.16E15,0.01837270341207349
TRIG3,37,914,Photon,1E15,0.023622047244094488
TRIG3,12,20,Iron,1E15,0.007217847769028871
TRIG3,5,739,Proton,1E15,0.0026246719160104987
TRIG1,1,571,Photon,3.16E14,0.0
TRIG1,3,868,Iron,1E15,0.0013123359580052493
TRIG3,1,901,Photon,1E14,0.0
TRIG2,3,971,Iron,1E15,0.0013123359580052493
TRIG2,1,422,Proton,3.16E14,0.0
TRIG1,2,611,Photon,3.16E14,0.0006561679790026247
TRIG3,1,114,Proton,1E14,0.0
TRIG2,27,26,Proton,3.16E14,0.01706036745406824
TRIG2,1,615,Photon,1E14,0.0
TRIG1,1,103,Carbon,3.16E14,0.0
TRIG1,10,703,Photon,3.16E14,0.005905511811023622
TRIG3,1,18,Nitrogen,3.16E14,0.0
TRIG2,1,521,Proton,1E14,0.0
TRIG2,1,17,Photon,3.16E15,0.0
TRIG1,7,543,Iron,3.16E14,0.003937007874015748
TRIG3,6,211,Photon,1E14,0.0032808398950131233
TRIG1,15,157,Oxygen,1E15,0.009186351706036745
TRIG2,42,895,Photon,1E15,0.02690288713910761
TRIG1,28,690,Photon,1E15,0.017716535433070866
TRIG1,14,288,Proton,3.16E15,0.00853018372703412
TRIG2,40,75,Proton,1E15,0.025590551181102362
TRIG3,5,279,Iron,1E15,0.0026246719160104987
TRIG2,10,288,Photon,3.16E14,0.005905511811023622
TRIG3,113,140,Iron,3.16E15,0.07349081364829396
TRIG2,79,31,Oxygen,1E15,0.051181102362204724
TRIG1,10,522,Photon,1E14,0.005905511811023622
TRIG1,1,271,Nitrogen,3.16E14,0.0
TRIG1,12,247,Carbon,3.16E14,0.007217847769028871
TRIG2,12,222,Iron,3.16E15,0.007217847769028871
TRIG2,3,165,Iron,3.16E15,0.0013123359580052493
TRIG2,3,271,Oxygen,3.16E14,0.0013123359580052493
TRIG3,14,370,Proton,1E15,0.00853018372703412
TRIG2,4,549,Proton,1E15,0.001968503937007874
TRIG2,2,671,Proton,1E15,0.0006561679790026247
TRIG1,30,42,Carbon,3.16E15,0.019028871391076115
TRIG1,2,145,Proton,3.16E14,0.0006561679790026247
TRIG2,7,648,Proton,1E15,0.003937007874015748
TRIG1,36,153,Proton,1E15,0.022965879265091863
TRIG3,12,124,Nitrogen,1E15,0.007217847769028871
TRIG1,17,943,Proton,1E15,0.010498687664041995
TRIG3,80,499,Photon,1E15,0.051837270341207345
TRIG3,6,167,Oxygen,1E15,0.0032808398950131233
TRIG3,124,668,Proton,1E15,0.08070866141732283
TRIG2,2,939,Proton,1E15,0.0006561679790026247
TRIG1,11,655,Photon,3.16E14,0.006561679790026247
TRIG2,1,907,Proton,1E15,0.0
TRIG3,19,148,Proton,3.16E14,0.011811023622047244
TRIG1,62,295,Iron,3.16E15,0.04002624671916011
TRIG2,18,18,Nitrogen,3.16E15,0.01115485564304462
TRIG2,24,931,Photon,1E15,0.015091863517060367
TRIG2,30,207,Iron,3.16E15,0.019028871391076115
TRIG1,2,739,Proton,3.16E14,0.0006561679790026247
TRIG2,18,388,Photon,1E15,0.01115485564304462
TRIG1,9,636,Proton,3.16E14,0.005249343832020997
TRIG2,122,252,Proton,3.16E15,0.07939632545931759
TRIG2,21,4,Oxygen,1E15,0.013123359580052493
TRIG3,31,179,Proton,3.16E14,0.01968503937007874
TRIG2,89,915,Proton,1E15,0.05774278215223097
TRIG2,2,838,Proton,1E14,0.0006561679790026247
TRIG2,2,486,Iron,3.16E14,0.0006561679790026247
TRIG2,3,524,Photon,3.16E14,0.0013123359580052493
TRIG1,18,21,Photon,3.16E14,0.01115485564304462
TRIG2,3,301,Iron,1E15,0.0013123359580052493
TRIG3,39,373,Proton,3.16E14,0.024934383202099737
TRIG1,175,716,Proton,1E15,0.11417322834645668
TRIG1,10,101,Photon,3.16E14,0.005905511811023622
TRIG3,14,139,Iron,1E15,0.00853018372703412
TRIG1,1,602,Proton,1E15,0.0
TRIG1,3,864,Iron,3.16E14,0.0013123359580052493
TRIG1,4,912,Proton,1E15,0.001968503937007874
TRIG2,46,415,Iron,1E15,0.02952755905511811
TRIG3,8,15,Proton,3.16E15,0.004593175853018373
TRIG3,7,606,Iron,1E15,0.003937007874015748
TRIG3,1,281,Proton,3.16E15,0.0
TRIG2,3,225,Photon,1E14,0.0013123359580052493
TRIG3,30,41,Proton,1E15,0.019028871391076115
TRIG3,67,95,Nitrogen,3.16E15,0.04330708661417323
TRIG2,3,360,Photon,1E14,0.0013123359580052493
TRIG1,46,236,Photon,3.16E15,0.02952755905511811
TRIG3,10,722,Photon,1E15,0.005905511811023622
TRIG3,1,483,Photon,1E14,0.0
TRIG3,5,550,Iron,1E15,0.0026246719160104987
TRIG1,4,873,Iron,1E15,0.001968503937007874
TRIG3,2,252,Oxygen,3.16E14,0.0006561679790026247
TRIG1,12,120,Photon,3.16E15,0.007217847769028871
TRIG2,60,124,Iron,3.16E15,0.03871391076115485
TRIG3,130,593,Proton,1E15,0.08464566929133858
TRIG2,19,904,Proton,1E15,0.011811023622047244
TRIG1,4,349,Iron,3.16E14,0.001968503937007874
TRIG3,11,889,Photon,1E15,0.006561679790026247
TRIG1,79,179,Proton,3.16E15,0.051181102362204724
TRIG3,3,65,Nitrogen,1E15,0.0013123359580052493
TRIG2,8,309,Proton,3.16E14,0.004593175853018373
TRIG2,7,126,Nitrogen,3.16E14,0.003937007874015748
TRIG2,3,303,Nitrogen,1E15,0.0013123359580052493
TRIG1,134,176,Photon,3.16E15,0.08727034120734908
TRIG1,3,156,Carbon,1E14,0.0013123359580052493
TRIG3,1,92,Proton,1E15,0.0
TRIG2,8,845,Proton,1E15,0.004593175853018373
TRIG1,48,11,Photon,3.16E15,0.03083989501312336
TRIG2,1,912,Proton,1E15,0.0
TRIG2,6,459,Photon,3.16E14,0.0032808398950131233
TRIG2,13,805,Iron,1E15,0.007874015748031496
TRIG1,6,722,Proton,3.16E14,0.0032808398950131233
TRIG1,96,120,Proton,3.16E14,0.06233595800524934
TRIG3,20,935,Iron,1E15,0.012467191601049869
TRIG3,17,590,Proton,3.16E14,0.010498687664041995
TRIG1,8,876,Proton,1E15,0.004593175853018373
TRIG1,77,376,Proton,1E14,0.049868766404199474
TRIG3,9,75,Photon,1E15,0.005249343832020997
TRIG1,8,85,Photon,3.16E15,0.004593175853018373
TRIG2,3,184,Proton,3.16E14,0.0013123359580052493
TRIG1,114,579,Proton,1E15,0.07414698162729659
TRIG3,2,639,Proton,1E15,0.0006561679790026247
TRIG2,25,699,Photon,1E15,0.015748031496062992
TRIG1,4,628,Proton,3.16E14,0.001968503937007874
TRIG3,25,275,Proton,1E15,0.015748031496062992
TRIG1,24,499,Proton,1E15,0.015091863517060367
TRIG1,26,9,Nitrogen,1E15,0.016404199475065617
TRIG1,2,822,Iron,3.16E14,0.0006561679790026247
TRIG3,7,815,Proton,1E15,0.003937007874015748
TRIG2,10,494,Proton,1E14,0.005905511811023622
TRIG2,10,406,Photon,1E15,0.005905511811023622
TRIG1,102,719,Photon,3.16E14,0.0662729658792651
TRIG3,6,606,Proton,1E15,0.0032808398950131233
TRIG3,1,355,Photon,1E15,0.0
TRIG2,5,79,Iron,3.16E15,0.0026246719160104987
TRIG1,72,303,Iron,3.16E15,0.04658792650918635
TRIG1,3,425,Iron,1E15,0.0013123359580052493
TRIG1,4,186,Carbon,3.16E14,0.001968503937007874
TRIG2,1,546,Iron,3.16E14,0.0
TRIG2,10,539,Photon,3.16E14,0.005905511811023622
TRIG1,7,50,Photon,3.16E14,0.003937007874015748
TRIG2,2,704,Iron,1E15,0.0006561679790026247
TRIG1,22,646,Proton,1E15,0.013779527559055118
TRIG3,50,442,Photon,1E15,0.03215223097112861
TRIG3,6,267,Photon,3.16E14,0.0032808398950131233
TRIG1,7,553,Photon,3.16E14,0.003937007874015748
TRIG2,5,23,Oxygen,1E15,0.0026246719160104987
TRIG2,1,68,Carbon,1E14,0.0
TRIG1,29,249,Iron,3.16E15,0.01837270341207349
TRIG2,17,960,Proton,1E15,0.010498687664041995
TRIG1,24,152,Oxygen,1E15,0.015091863517060367
TRIG1,2,103,Carbon,1E14,0.0006561679790026247
TRIG2,11,583,Proton,3.16E14,0.006561679790026247
TRIG3,38,490,Photon,1E15,0.024278215223097113
TRIG3,23,241,Photon,3.16E15,0.014435695538057743
TRIG3,18,784,Photon,1E15,0.01115485564304462
TRIG2,68,122,Photon,3.16E15,0.04396325459317585
TRIG3,8,235,Photon,1E15,0.004593175853018373
TRIG3,2,905,Carbon,1E14,0.0006561679790026247
TRIG2,15,138,Photon,3.16E14,0.009186351706036745
TRIG3,4,876,Photon,1E14,0.001968503937007874
TRIG1,49,54,Proton,3.16E14,0.031496062992125984
TRIG1,571,244,Photon,3.16E15,0.37401574803149606
TRIG1,145,101,Proton,1E15,0.09448818897637795
TRIG2,40,782,Photon,3.16E14,0.025590551181102362
TRIG1,4,717,Iron,1E15,0.001968503937007874
TRIG1,6,177,Oxygen,1E15,0.0032808398950131233
TRIG3,6,378,Iron,1E15,0.0032808398950131233
TRIG1,2,71,Oxygen,3.16E15,0.0006561679790026247
TRIG1,10,15,Iron,3.16E15,0.005905511811023622
TRIG2,1,321,Iron,1E15,0.0
TRIG3,6,758,Proton,3.16E14,0.0032808398950131233
TRIG3,10,313,Iron,1E15,0.005905511811023622
TRIG3,16,61,Proton,3.16E14,0.00984251968503937
TRIG3,4,182,Iron,1E15,0.001968503937007874
TRIG3,15,142,Nitrogen,1E15,0.009186351706036745
TRIG1,11,329,Proton,3.16E14,0.006561679790026247
TRIG2,19,149,Oxygen,1E15,0.011811023622047244
TRIG2,40,39,Iron,3.16E15,0.025590551181102362
TRIG2,14,50,Carbon,1E15,0.00853018372703412
TRIG3,589,39,Proton,3.16E15,0.3858267716535433
TRIG3,2,571,Photon,3.16E14,0.0006561679790026247
TRIG1,21,456,Photon,1E15,0.013123359580052493
TRIG2,2,721,Photon,3.16E14,0.0006561679790026247
TRIG2,6,379,Photon,1E15,0.0032808398950131233
TRIG3,21,263,Nitrogen,1E15,0.013123359580052493
TRIG1,7,249,Proton,3.16E14,0.003937007874015748
TRIG1,18,148,Nitrogen,3.16E14,0.01115485564304462
TRIG1,34,875,Proton,3.16E14,0.021653543307086614
TRIG3,12,304,Oxygen,3.16E14,0.007217847769028871
TRIG2,5,643,Photon,1E15,0.0026246719160104987
TRIG3,93,796,Photon,1E15,0.06036745406824147
TRIG1,33,856,Proton,1E15,0.02099737532808399
TRIG2,44,281,Iron,3.16E15,0.02821522309711286
TRIG1,8,128,Oxygen,1E15,0.004593175853018373
TRIG2,6,349,Photon,1E14,0.0032808398950131233
TRIG3,14,393,Iron,1E15,0.00853018372703412
TRIG2,3,3,Oxygen,1E15,0.0013123359580052493
TRIG1,113,130,Photon,3.16E15,0.07349081364829396
TRIG1,1,334,Proton,1E14,0.0
TRIG1,1,198,Photon,3.16E14,0.0
TRIG1,4,270,Oxygen,1E15,0.001968503937007874
TRIG3,5,810,Proton,1E15,0.0026246719160104987
TRIG2,8,572,Iron,1E15,0.004593175853018373
TRIG2,107,75,Proton,3.16E15,0.06955380577427822
TRIG3,1,472,Photon,3.16E14,0.0
TRIG3,12,125,Oxygen,1E15,0.007217847769028871
TRIG3,27,101,Proton,3.16E15,0.01706036745406824
TRIG3,2,209,Oxygen,1E15,0.0006561679790026247
TRIG2,3,356,Proton,1E15,0.0013123359580052493
TRIG1,6,312,Proton,3.16E14,0.0032808398950131233
TRIG2,55,515,Proton,1E15,0.03543307086614173
TRIG1,155,53,Oxygen,3.16E15,0.1010498687664042
TRIG1,25,84,Proton,3.16E15,0.015748031496062992
TRIG1,9,255,Nitrogen,3.16E14,0.005249343832020997
TRIG2,16,201,Oxygen,1E15,0.00984251968503937
TRIG3,6,327,Photon,1E15,0.0032808398950131233
TRIG3,19,87,Nitrogen,1E15,0.011811023622047244
TRIG3,6,631,Iron,1E15,0.0032808398950131233
TRIG1,3,85,Proton,1E15,0.0013123359580052493
TRIG1,623,188,Photon,3.16E15,0.40813648293963256
TRIG3,20,699,Photon,1E15,0.012467191601049869
TRIG2,1,77,Carbon,3.16E14,0.0
TRIG1,83,680,Photon,1E15,0.05380577427821522
TRIG3,4,292,Photon,3.16E14,0.001968503937007874
TRIG2,17,108,Iron,1E15,0.010498687664041995
TRIG2,19,41,Carbon,3.16E15,0.011811023622047244
TRIG2,5,765,Carbon,1E14,0.0026246719160104987
TRIG1,36,14,Iron,3.16E15,0.022965879265091863
TRIG2,2,943,Proton,3.16E14,0.0006561679790026247
TRIG2,2,733,Iron,1E15,0.0006561679790026247
TRIG2,2,306,Photon,3.16E15,0.0006561679790026247
TRIG3,190,159,Proton,3.16E15,0.12401574803149606
TRIG2,35,788,Proton,3.16E14,0.02230971128608924
TRIG1,384,25,Carbon,3.16E15,0.25131233595800523
TRIG2,27,171,Photon,3.16E14,0.01706036745406824
TRIG2,11,555,Iron,1E15,0.006561679790026247
TRIG1,188,36,Proton,3.16E15,0.12270341207349081
TRIG1,35,44,Photon,1E15,0.02230971128608924
TRIG1,12,773,Proton,1E14,0.007217847769028871
TRIG2,46,598,Proton,1E15,0.02952755905511811
TRIG2,4,812,Iron,1E15,0.001968503937007874
TRIG3,24,140,Photon,1E14,0.015091863517060367
TRIG2,23,153,Proton,1E15,0.014435695538057743
TRIG3,122,3,Photon,3.16E15,0.07939632545931759
TRIG1,4,891,Proton,1E14,0.001968503937007874
TRIG1,2,166,Photon,3.16E14,0.0006561679790026247
TRIG1,17,965,Iron,1E15,0.010498687664041995
TRIG3,2,651,Photon,1E15,0.0006561679790026247
TRIG3,58,945,Proton,1E15,0.03740157480314961
TRIG2,1,136,Nitrogen,3.16E14,0.0
TRIG1,8,917,Photon,1E15,0.004593175853018373
TRIG2,81,709,Photon,1E15,0.05249343832020997
TRIG1,9,921,Proton,1E15,0.005249343832020997
TRIG3,6,554,Photon,3.16E14,0.0032808398950131233
TRIG2,3,149,Photon,1E15,0.0013123359580052493
TRIG2,26,219,Photon,1E15,0.016404199475065617
TRIG1,3,897,Proton,3.16E14,0.0013123359580052493
TRIG3,6,184,Carbon,1E15,0.0032808398950131233
TRIG3,16,249,Proton,1E15,0.00984251968503937
TRIG3,4,305,Proton,1E15,0.001968503937007874
TRIG3,1,622,Photon,1E14,0.0
TRIG1,52,7,Nitrogen,3.16E15,0.033464566929133854
TRIG3,2,263,Carbon,1E15,0.0006561679790026247
TRIG1,6,825,Iron,1E15,0.0032808398950131233
TRIG2,92,500,Photon,1E15,0.05971128608923884
TRIG2,3,77,Oxygen,3.16E14,0.0013123359580052493
TRIG3,2,57,Iron,1E15,0.0006561679790026247
TRIG1,15,566,Iron,1E15,0.009186351706036745
TRIG2,49,95,Carbon,1E15,0.031496062992125984
TRIG3,4,279,Oxygen,1E15,0.001968503937007874
TRIG2,6,66,Oxygen,1E15,0.0032808398950131233
TRIG1,5,368,Photon,3.16E14,0.0026246719160104987
TRIG1,224,153,Proton,3.16E15,0.1463254593175853
TRIG3,3,122,Oxygen,3.16E14,0.0013123359580052493
TRIG1,2,139,Proton,3.16E15,0.0006561679790026247
TRIG1,7,963,Iron,1E15,0.003937007874015748
TRIG2,19,186,Proton,3.16E15,0.011811023622047244
TRIG1,65,26,Photon,1E15,0.04199475065616798
TRIG1,13,621,Photon,3.16E14,0.007874015748031496
TRIG2,25,187,Photon,1E15,0.015748031496062992
TRIG1,3,708,Iron,3.16E14,0.0013123359580052493
TRIG3,124,61,Photon,3.16E15,0.08070866141732283
TRIG2,29,268,Carbon,1E15,0.01837270341207349
TRIG1,19,644,Proton,3.16E14,0.011811023622047244
TRIG2,8,404,Iron,1E15,0.004593175853018373
TRIG2,2,5,Proton,3.16E15,0.0006561679790026247
TRIG3,341,277,Photon,3.16E15,0.2230971128608924
TRIG3,5,313,Photon,1E15,0.0026246719160104987
TRIG1,8,294,Oxygen,3.16E14,0.004593175853018373
TRIG2,15,659,Photon,3.16E14,0.009186351706036745
TRIG1,2,31,Proton,1E15,0.0006561679790026247
TRIG2,25,221,Carbon,3.16E14,0.015748031496062992
TRIG3,2,85,Oxygen,3.16E15,0.0006561679790026247
TRIG3,227,30,Nitrogen,3.16E15,0.14829396325459318
TRIG3,21,191,Iron,3.16E15,0.013123359580052493
TRIG1,28,766,Iron,1E15,0.017716535433070866
TRIG2,350,229,Proton,1E15,0.229002624671916
TRIG3,13,599,Proton,1E15,0.007874015748031496
TRIG1,64,311,Photon,3.16E14,0.04133858267716535
TRIG3,508,91,Photon,3.16E15,0.33267716535433073
TRIG1,8,943,Iron,3.16E14,0.004593175853018373
TRIG2,46,156,Photon,1E15,0.02952755905511811
TRIG1,33,556,Proton,1E15,0.02099737532808399
TRIG3,51,862,Photon,1E15,0.03280839895013123
TRIG3,15,333,Iron,1E15,0.009186351706036745
TRIG2,4,159,Iron,1E15,0.001968503937007874
TRIG2,7,958,Photon,1E15,0.003937007874015748
TRIG2,2,662,Photon,1E15,0.0006561679790026247
TRIG3,1,144,Proton,1E15,0.0
TRIG3,30,54,Nitrogen,1E15,0.019028871391076115
TRIG2,4,274,Photon,3.16E14,0.001968503937007874
TRIG2,7,139,Iron,1E15,0.003937007874015748
TRIG1,138,50,Iron,3.16E15,0.08989501312335958
TRIG1,71,156,Photon,1E15,0.045931758530183726
TRIG1,39,33,Oxygen,1E15,0.024934383202099737
TRIG2,1,75,Nitrogen,3.16E14,0.0
TRIG3,44,96,Proton,3.16E15,0.02821522309711286
TRIG3,13,21,Nitrogen,3.16E15,0.007874015748031496
TRIG3,1,419,Photon,1E15,0.0
TRIG2,2,973,Proton,1E15,0.0006561679790026247
TRIG2,27,129,Photon,1E15,0.01706036745406824
TRIG1,2,544,Proton,1E14,0.0006561679790026247
TRIG2,86,256,Photon,1E15,0.0557742782152231
TRIG2,24,564,Photon,1E15,0.015091863517060367
TRIG2,9,815,Proton,1E15,0.005249343832020997
TRIG2,4,69,Iron,3.16E14,0.001968503937007874
TRIG1,8,68,Oxygen,1E15,0.004593175853018373
TRIG2,1,90,Oxygen,3.16E14,0.0
TRIG3,41,52,Nitrogen,3.16E15,0.026246719160104987
TRIG1,4,371,Proton,1E15,0.001968503937007874
TRIG3,39,582,Proton,1E15,0.024934383202099737
TRIG1,6,888,Photon,3.16E14,0.0032808398950131233
TRIG1,69,747,Proton,1E15,0.04461942257217848
TRIG3,29,117,Photon,3.16E15,0.01837270341207349
TRIG2,7,595,Iron,1E15,0.003937007874015748
TRIG2,38,77,Photon,3.16E15,0.024278215223097113
TRIG3,4,258,Nitrogen,3.16E14,0.001968503937007874
TRIG2,3,792,Iron,1E15,0.0013123359580052493
TRIG1,9,319,Proton,1E15,0.005249343832020997
TRIG2,2,647,Photon,1E14,0.0006561679790026247
TRIG1,4,557,Proton,1E15,0.001968503937007874
TRIG2,22,619,Proton,1E15,0.013779527559055118
TRIG1,39,782,Photon,1E15,0.024934383202099737
TRIG3,7,235,Iron,3.16E15,0.003937007874015748
TRIG3,151,182,Photon,3.16E15,0.09842519685039369
TRIG2,5,957,Proton,1E15,0.0026246719160104987
TRIG1,19,610,Iron,1E15,0.011811023622047244
TRIG3,15,443,Photon,3.16E14,0.009186351706036745
TRIG1,90,886,Proton,3.16E14,0.0583989501312336
TRIG1,119,98,Photon,1E15,0.0774278215223097
TRIG3,42,315,Photon,1E15,0.02690288713910761
TRIG1,11,88,Oxygen,1E15,0.006561679790026247
TRIG3,14,303,Photon,3.16E15,0.00853018372703412
TRIG3,1,916,Photon,1E14,0.0
TRIG1,13,113,Proton,1E15,0.007874015748031496
TRIG1,13,211,Oxygen,3.16E14,0.007874015748031496
TRIG3,9,233,Iron,3.16E15,0.005249343832020997
TRIG3,69,21,Photon,3.16E15,0.04461942257217848
TRIG2,12,43,Proton,1E15,0.007217847769028871
TRIG1,3,323,Nitrogen,3.16E14,0.0013123359580052493
TRIG2,1,825,Iron,3.16E14,0.0
TRIG2,38,650,Photon,1E15,0.024278215223097113
TRIG2,42,729,Proton,1E15,0.02690288713910761
TRIG1,66,460,Proton,1E15,0.04265091863517061
TRIG1,5,729,Photon,1E15,0.0026246719160104987
TRIG3,8,418,Proton,1E15,0.004593175853018373
TRIG1,28,54,Nitrogen,1E15,0.017716535433070866
TRIG3,5,272,Photon,1E15,0.0026246719160104987
TRIG3,9,93,Oxygen,1E15,0.005249343832020997
TRIG2,70,719,Photon,3.16E14,0.045275590551181105
TRIG1,28,26,Iron,1E15,0.017716535433070866
